"No.","Time","Source","Destination","Protocol","Length","Info","TimeDiff","SPort","DPort"
"2222","316.011179007","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.008486551","54915","54915"
"2223","316.103199057","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=4096/16, ttl=64 (reply in 2224)","0.092020050","",""
"2224","316.103212025","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=4096/16, ttl=64 (request in 2223)","0.000012968","",""
"2225","316.203734336","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=4352/17, ttl=64 (reply in 2226)","0.100522311","",""
"2226","316.203747341","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=4352/17, ttl=64 (request in 2225)","0.000013005","",""
"2227","316.304244072","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=4608/18, ttl=64 (reply in 2228)","0.100496731","",""
"2228","316.304255359","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=4608/18, ttl=64 (request in 2227)","0.000011287","",""
"2229","316.405753393","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=4864/19, ttl=64 (reply in 2230)","0.101498034","",""
"2230","316.405765610","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=4864/19, ttl=64 (request in 2229)","0.000012217","",""
"2231","316.506270429","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=5120/20, ttl=64 (reply in 2232)","0.100504819","",""
"2232","316.506278856","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=5120/20, ttl=64 (request in 2231)","0.000008427","",""
"2233","316.609738550","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=5376/21, ttl=64 (reply in 2234)","0.103459694","",""
"2234","316.609750465","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=5376/21, ttl=64 (request in 2233)","0.000011915","",""
"2235","316.712226386","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=5632/22, ttl=64 (reply in 2236)","0.102475921","",""
"2236","316.712238146","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=5632/22, ttl=64 (request in 2235)","0.000011760","",""
"2237","316.813721847","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=5888/23, ttl=64 (reply in 2238)","0.101483701","",""
"2238","316.813733663","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=5888/23, ttl=64 (request in 2237)","0.000011816","",""
"2239","316.895644222","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.21? Tell 192.168.0.218","0.081910559","",""
"2240","316.914230115","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=6144/24, ttl=64 (reply in 2241)","0.018585893","",""
"2241","316.914237330","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=6144/24, ttl=64 (request in 2240)","0.000007215","",""
"2242","317.008667679","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.094430349","54915","54915"
"2243","317.014739523","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=6400/25, ttl=64 (reply in 2244)","0.006071844","",""
"2244","317.014747906","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=6400/25, ttl=64 (request in 2243)","0.000008383","",""
"2245","317.115290284","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=6656/26, ttl=64 (reply in 2246)","0.100542378","",""
"2246","317.115302522","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=6656/26, ttl=64 (request in 2245)","0.000012238","",""
"2247","317.217790752","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=6912/27, ttl=64 (reply in 2248)","0.102488230","",""
"2248","317.217803147","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=6912/27, ttl=64 (request in 2247)","0.000012395","",""
"2249","317.318291560","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=7168/28, ttl=64 (reply in 2250)","0.100488413","",""
"2250","317.318303744","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=7168/28, ttl=64 (request in 2249)","0.000012184","",""
"2251","317.421758384","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=7424/29, ttl=64 (reply in 2252)","0.103454640","",""
"2252","317.421770360","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=7424/29, ttl=64 (request in 2251)","0.000011976","",""
"2253","317.522261688","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=7680/30, ttl=64 (reply in 2254)","0.100491328","",""
"2254","317.522273762","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=7680/30, ttl=64 (request in 2253)","0.000012074","",""
"2255","317.623765799","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=7936/31, ttl=64 (reply in 2256)","0.101492037","",""
"2256","317.623778612","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=7936/31, ttl=64 (request in 2255)","0.000012813","",""
"2257","317.726290323","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=8192/32, ttl=64 (reply in 2258)","0.102511711","",""
"2258","317.726302646","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=8192/32, ttl=64 (request in 2257)","0.000012323","",""
"2259","317.826769644","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=8448/33, ttl=64 (reply in 2260)","0.100466998","",""
"2260","317.826780827","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=8448/33, ttl=64 (request in 2259)","0.000011183","",""
"2261","317.902370748","192.168.0.86","192.168.0.218","UDP","60","43517  >  80 Len=0","0.075589921","43517","80"
"2262","317.902389483","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.86? Tell 192.168.0.218","0.000018735","",""
"2263","317.919419721","PcsCompu_bd:40:f6","Broadcast","ARP","42","Who has 192.168.0.21? Tell 192.168.0.218","0.017030238","",""
"2264","317.927273499","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=8704/34, ttl=64 (reply in 2265)","0.007853778","",""
"2265","317.927280878","192.168.0.218","192.168.0.185","ICMP","42","Echo (ping) reply    id=0xc628, seq=8704/34, ttl=64 (request in 2264)","0.000007379","",""
"2266","318.011960372","DESKTOP-GSL42P0.local","192.168.0.255","UDP","305","54915  >  54915 Len=263","0.084679494","54915","54915"
"2267","318.032073387","192.168.0.185","192.168.0.218","ICMP","60","Echo (ping) request  id=0xc628, seq=8960/35, ttl=64 (reply in 2268)","0.020113015","",""
